absolute_magnitude,est_dia_in_m_max,epoch_date_close_approach,relative_velocity_km_per_sec,miss_dist._astronomical,orbit_id,orbit_uncertainity,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,inclination,asc_node_longitude,orbital_period,perihelion_distance,perihelion_arg,mean_anomaly,hazardous
19.8,651.6883821679,1132041600000,12.4765213161,0.2853415135,25,5,0.12973,3.428,2458000.5,0.5250883373220177,5.99107518395032,194.9501833479182,1230.489458025074,1.067249144217317,251.7365455107984,174.2105489377149,0
26.9,24.7765012606,1022050800000,9.0046870663,0.2872623881,6,7,0.0381734,5.116,2458000.5,0.1952532888530773,12.38971287848155,1.399832021916633,507.4620107793669,1.001988221928976,218.2768869724801,4.543200222092032,0
25.0,59.4346868419,995180400000,5.3226003933,0.0841894266,10,4,0.0178519,5.788,2458000.5,0.09940500687490292,2.64495957691669,316.9235323572648,401.1214466873673,0.9586229724471336,255.0255541536594,321.4180853732356,0
24.5,74.8238376074,1456128000000,9.8371060548,0.1085324075,9,5,0.0690978,2.93,2458000.5,0.6413646313200052,4.006153592913517,314.63691738,1818.993592957463,1.045863353592313,220.0749195623467,107.7771153436702,0
22.1,225.9643771094,1134633600000,24.5103230511,0.2142946247,12,1,0.0113586,5.9,2458000.5,0.5567337012305469,0.8481960586753917,127.0622179919935,368.882118331136,0.4461944503308738,186.8452503669185,268.3465264350019,1
21.3,326.6178974458,1344409200000,7.5499161576,0.1818797762,32,2,0.160533,4.881,2458000.5,0.1839948083844112,14.40789926797543,330.1758335515338,558.77165547596,1.083386823141818,290.1933203118511,156.158811824858,0
24.1,89.9580388169,1358236800000,13.4163509918,0.1121643603,4,8,0.106917,5.083,2456313.5,0.240856088201397,23.84893844814958,122.1964667221113,500.2738123890381,0.9362611625531406,281.8571950486073,51.73983975016431,0
22.8,163.696720474,1043222400000,11.6676895301,0.1294508683,19,0,0.0164537,3.494,2458000.5,0.6204830044491826,3.951617569174442,309.558795961548,1092.895640506176,0.7880457062521251,132.6787230526726,322.0597093280406,0
18.4,1241.766612574,1406012400000,15.1661184986,0.4671547791,52,0,0.347427,4.316,2458000.5,0.2218159491854757,30.59670870257239,318.3402817409016,689.4548524746638,1.188558592323314,253.446214599743,295.1987555612969,0
26.3,32.6617897446,1229328000000,15.3228072481,0.4799861759,15,3,0.0126631,7.721,2458000.5,0.403483279012806,9.712833974640446,10.42385125787995,232.028363845172,0.4408096118405373,14.45288475388571,291.6568036553174,0
18.2,1361.5700153859,961657200000,17.4420756733,0.4538196648,50,1,0.0865455,6.965,2458000.5,0.3347521815210344,18.5083156822812,60.98718946792383,277.4556632516303,0.5538347949120017,245.0828374038714,208.722609100193,0
20.2,542.0507863358,1186556400000,8.500047249,0.435376869,49,0,0.119386,5.182,2458000.5,0.1582994399307163,15.73210382744206,105.7172765813125,492.93637790342,1.027904051763535,64.90665549164987,308.6824688820185,0
21.2,342.0109247198,794649600000,15.938707162,0.1729029027,6,6,0.0667857,4.469,2458000.5,0.4373989530511649,24.56842188077443,151.7319137192872,632.7522951838971,0.8115041357986146,97.07781956847644,317.5623087461238,0
19.1,899.5803881691,1389772800000,23.700336116,0.446892592,38,0,0.135843,4.559,2458000.5,0.3640283768619405,20.40291321821724,115.2385786527509,623.0737751962168,0.9079566246928398,278.5902747331319,73.35839294166811,0
17.5,1879.4898243938,970988400000,24.5508736183,0.2428322238,37,0,0.0906461,4.591,2458000.5,0.6189729823262334,41.11194084277044,21.41745303622736,542.0722226033105,0.4957487058200963,262.8853887161922,173.2643956568348,0
25.599,45.1065881864,1113548400000,9.4190788495,0.1464049888,4,7,0.0274627,5.797,2458000.5,0.1388574822591304,10.22624003844877,206.856305473479,397.4708798883244,0.9110585580343852,270.6269232319486,200.6097951105987,0
27.5,18.7948982439,960447600000,2.9485096898,0.0594381083,15,3,0.0188862,5.68,2458000.5,0.06366104064143226,1.031742427367126,194.426902070409,416.6661626908975,1.022255913161848,100.0856704385641,314.5142600211685,0
20.8,411.1875710413,1221462000000,17.0807392049,0.266690079,25,1,0.200319,4.399,2458000.5,0.3374958464122461,22.97521532237606,187.017893757424,671.2747175383291,0.9940079271012252,97.99237475440168,345.6913812950137,0
25.6,45.0858206172,1184482800000,5.1366036696,0.2555741285,5,5,0.0279594,6.474,2458000.5,0.2578876936229458,7.333257404304332,354.3754188000846,321.215429688176,0.6811900274666913,220.4177088804567,248.6459447361011,0
21.5,297.8790627982,931417200000,12.0949980438,0.1999211845,40,4,0.134638,4.038,2458000.5,0.4254356288916417,9.314481674516507,151.3544943204374,830.9406566304277,0.9938474927249196,83.89402812775269,8.195054526084855,0
16.3,3266.1789744576,1273906800000,17.193534482,0.3773843555,84,0,0.205902,7.666,2458000.5,0.3221493022499302,25.61780739807997,103.8991143235559,233.0220273374321,0.5023422970063431,252.9324200567315,81.77701987464016,0
22.0,236.6137501138,1347087600000,10.2814161444,0.3579481044,21,3,0.151383,5.843,2458000.5,0.2739552629395152,17.61520600873866,324.8831156670063,384.8789862914885,0.7518200388216952,218.314447170273,65.34100611548418,0
27.6,17.948988478,1341730800000,16.2137418939,0.2984553181,9,6,0.00189975,5.877,2458000.5,0.2511969969719456,2.729312751825548,120.8658423066006,386.193715694865,0.7771510316363061,277.5277892343775,246.009287599048,0
27.4,19.6806745089,1326614400000,6.3019448843,0.0239854197,4,8,0.013113,7.382,2455945.5,0.3070038036670424,4.34849806776717,117.6361149286412,253.0475327453062,0.5425835688316979,193.7054715449756,156.1460856367204,0
16.5,2978.7906279817,1139990400000,23.5046311082,0.3798006046,117,1,0.00283189,7.406,2458000.5,0.6017465083085981,20.27762946655788,203.6050557005847,242.7464567417772,0.3032931305681043,148.3029829759607,213.6493485037173,1
22.4,196.8067450894,881568000000,8.2494773825,0.0186398965,10,8,0.0171372,7.401,2454797.5,0.3203132708114461,8.484854472320933,81.50361385809862,251.3633499377095,0.5297990106330083,146.397235667421,209.0608366268088,0
22.0,236.6137501138,1370674800000,7.7667985846,0.4179545022,16,1,0.0497735,5.13,2458000.5,0.175715529053094,9.607513984341336,88.66623257843602,507.2575673056888,1.026038971193887,18.23590501858989,161.8483799333566,0
19.1,899.5803881691,1040544000000,16.8689768282,0.3855339055,55,0,0.0188434,5.199,2458000.5,0.4973457568249125,2.020707347929493,314.5063412859134,474.7037032199969,0.598621275889596,134.87857243,112.1144198695223,1
20.5,472.1064988055,839487600000,10.4128273849,0.0903479972,34,5,0.0682463,3.242,2458000.5,0.5605134376446054,14.33577159908238,322.2075037981595,1378.759922895775,1.065464743852358,340.2845169580112,202.0759395913031,0
23.1,142.5738833281,1349679600000,8.6020999831,0.0834158215,7,8,0.0810818,4.831,2456237.5,0.298239747158279,10.6949298845356,36.40498949921056,567.6926907060275,0.9415976159643986,284.169720791434,48.99752155040214,0
20.3,517.6544821978,1213513200000,15.1986488116,0.1193551144,25,1,0.053324,6.842,2458000.5,0.6159617000841543,6.540488651070537,312.0220453248808,279.8622631815635,0.321567252581768,169.7644635025984,96.69725435474744,0
21.6,284.4722965033,1047110400000,3.9071595586,0.2026008566,19,0,0.0524467,5.339,2458000.5,0.1959698120308739,6.689210333586633,160.9025064194381,467.9129458463167,0.9483823097784696,285.1219718296516,179.209262590903,0
25.1,56.7596852866,1411369200000,26.770919244,0.4940863476,8,7,0.0120203,6.039,2458000.5,0.3586669875545043,15.97582899586421,196.6115408830449,359.7962175422666,0.6349249206558026,295.2610155261298,296.6589343353062,0
19.9,622.3575733667,1063004400000,39.2975857415,0.4968048426,19,2,0.0298515,6.097,2458000.5,0.515313587190268,53.62974053734999,346.2809941631512,321.0931879120298,0.444784135754576,311.9479463606393,346.5377589374104,1
23.6,113.2504610618,1319266800000,21.5361524722,0.4470490629,16,7,0.073353,4.724,2458000.5,0.3280183018064855,10.17863052753389,206.9269983893515,593.2910299383648,0.928546552425352,104.2774014280279,246.878853251693,0
19.3,820.4270648822,1418025600000,12.7503134497,0.4634657139,33,0,0.191221,4.002,2457600.5,0.3855340550646503,25.65294290153268,126.8440225762767,813.9668987129779,1.048342911615503,244.7486875901667,292.2388487987932,0
25.7,43.0566244241,1203667200000,9.5916438629,0.1559476058,8,7,0.0356247,4.004,2458000.5,0.4164923044139724,3.97625627111289,355.98162658,856.5990847573771,1.02998928688959,186.3174570780332,15.98480265130989,0
21.2,342.0109247198,1387094400000,3.9765808645,0.2268301948,19,5,0.225613,4.368,2458000.5,0.2878601334266362,10.59557591077443,150.5418606866891,711.0187178857718,1.110248947633451,275.6834183177785,336.1219656437319,0
23.3,130.0289270043,1357632000000,8.1176996275,0.0597783507,15,6,0.0485347,7.021,2458000.5,0.3300272165303476,4.977297292677525,143.8828765846776,276.1376932132466,0.5560006991371665,102.3412275502733,305.3478473184306,0
18.4,1241.766612574,1157698800000,22.1603026097,0.3546824944,19,1,0.133383,3.602,2458000.5,0.5364170753378906,34.67006216019467,185.18834699,941.4138465574184,0.8714628289702736,74.41689177256843,120.8671968456781,0
21.3,326.6178974458,788947200000,18.1139850263,0.3830144627,21,3,0.186935,5.457,2458000.5,0.3516743045868617,28.41299637199041,136.7172416568082,425.8692942066788,0.7181996160227876,313.0919748302692,173.7411119891742,0
23.0,149.2931834393,810543600000,12.1994444643,0.3438678419,5,6,0.0896811,4.56,2458000.5,0.311335293033921,13.21059097460447,270.8048442942994,639.4938330035889,1.000383336812745,127.8868226456739,178.021335305533,0
21.0,375.0075217981,913104000000,7.8302597316,0.1991196331,55,0,0.017889,5.484,2458000.5,0.3278759998327654,6.17219174411252,110.8180708060159,438.1969123694257,0.7588629112636608,284.7765965386928,238.0848013477559,1
27.2,21.5794304844,1450166400000,6.2226184322,0.0063211106,21,5,0.00656022,5.233,2458000.5,0.2540604699776785,2.955318531028155,75.96084464915424,485.8850614953669,0.902250301697408,61.30450354539078,72.51110905416995,0
19.5,748.2383760735,1316674800000,2.2165851152,0.2754501732,74,2,0.282955,3.413,2458000.5,0.4533379430027544,2.297073506986218,240.7810992718209,1313.833764706086,1.283355351150926,120.8926942718028,235.4935306159081,0
17.1,2259.643771094,1202457600000,15.4953211376,0.3232911495,128,0,0.257022,3.576,2458000.5,0.4955796587616148,28.54088360006532,120.1718927894484,1013.193700457119,0.9958378468221752,76.91361326161251,139.7022251149686,0
19.5,748.2383760735,1083999600000,9.997505947,0.1511745757,41,0,0.0604786,6.67,2458000.5,0.2498410798940218,6.761627755635271,169.8732745569955,304.3345736341963,0.6642351518422832,196.4919394360388,246.2841948518812,0
21.8,259.4418179074,873702000000,11.1781492812,0.3074858298,27,3,0.0820491,6.285,2458000.5,0.2477798160599138,11.07183266420371,310.0379972340563,338.6690181469251,0.7152584715598003,37.23917800993256,187.8006050701821,0
22.0,236.6137501138,1347692400000,7.0104158798,0.4710022212,7,2,0.119529,5.351,2458000.5,0.2897211579497306,14.02731096100042,83.28842651756717,458.3071938999429,0.8262935758396707,140.7768236689614,95.02442980747703,0
20.5,472.1064988055,1034060400000,17.4984450049,0.2744151446,15,6,0.15509,4.478,2458000.5,0.6979313825854672,10.9333537172155,280.987592867235,596.6333106106565,0.418965556821973,349.327756824438,76.74885282615045,0
18.8,1032.8564805039,1394866800000,21.0479103994,0.4402150965,45,0,0.301821,3.31,2458000.5,0.5328754589585732,36.58268997490882,332.1085892341126,1137.125859305466,0.9959543286956798,278.375553993747,19.50669694257011,0
24.8,65.1688382168,1428476400000,18.2885059827,0.2573362053,6,7,0.0187724,5.841,2458000.5,0.1641587381274776,25.28470094520837,23.53951819960083,382.3189765333383,0.8616722205245759,279.7183444305167,37.1431212851096,0
20.0,594.3468684194,923554800000,19.8954860722,0.0552931475,25,0,0.0254032,3.609,2458000.5,0.6541250187167202,9.555632639332142,24.14926091422981,976.3876865935516,0.6661955487871652,89.58499675734092,336.0605205798184,1
20.8,411.1875710413,1405407600000,7.8370369522,0.3151900644,16,5,0.172107,3.405,2458000.5,0.4892136658773926,4.165986445923542,326.2258033990802,1289.854135103316,1.184497236054758,334.3831956853458,322.0809520654878,0
19.4,783.5017643338,961657200000,11.0452650096,0.4608776511,42,1,0.054975,6.54,2458000.5,0.4782238870326821,19.63484850169642,203.4662406372868,305.8591637319883,0.4635531889004665,239.6872797952229,35.82167445135119,0
26.2,34.201092472,1389168000000,19.2480858964,0.4822151242,4,7,0.0186425,6.278,2458000.5,0.1428357764474354,1.481179957726168,357.6233403140443,342.7207648952914,0.8215336631971129,344.5043376459009,43.36660841948937,0
18.6,1132.5046106177,1227340800000,13.4257571493,0.099425657,78,0,0.00118835,5.119,2458000.5,0.3111886921828933,12.80492879466548,54.39857977972615,500.6783310112152,0.8499770130515989,293.8497914234173,182.7069205308997,1
22.1,225.9643771094,1049785200000,13.1427323473,0.1939357482,12,7,0.0752988,5.347,2458000.5,0.4691289089919663,13.91027876468023,352.3563645513906,447.7384780566896,0.6080506224021083,122.9495504580685,310.1144996785882,0
20.4,494.3561926196,1050390000000,8.6772297171,0.1221935696,42,0,0.0446249,4.719,2458000.5,0.4108140522056679,3.146043275355666,61.92404329612055,589.2408903167286,0.8104296976319986,193.833608613648,307.1563662702654,1
16.7,2716.6893408911,1463900400000,21.2540630982,0.3002536241,133,0,0.115277,5.016,2458000.5,0.5802140332037762,36.82687223136637,53.51079565951329,470.7224668544186,0.4971326072123073,277.1296415659076,320.4049655416096,0
20.5,472.1064988055,1011686400000,17.5395385817,0.172391637,31,0,0.090748,6.554,2458000.5,0.5464253273647408,27.75263660449618,115.7699321917712,298.966404488153,0.3968850775155919,147.2420224399091,292.851866973082,0
26.5,29.7879062798,1470639600000,12.6286130652,0.2431289401,7,8,0.0291967,5.28,2457431.5,0.196207036823308,24.56944261714928,324.0081484463246,464.4802078199394,0.94345977929162,236.5915183959284,319.6324925523502,0
25.1,56.7596852866,1394866800000,12.5309519105,0.1458447311,4,9,0.143223,4.773,2456741.5,0.2620930555403627,22.45609827771159,3.861196946544074,570.5082214145309,0.9933689578868092,107.249758931778,45.48626778261683,0
25.0,59.4346868419,1382425200000,4.2105158067,0.038606166,11,6,0.0325685,4.708,2458000.5,0.2665589986821442,4.731751715731344,22.80359610752331,606.4080731271812,1.028354571183903,4.771872995323863,118.8153181065484,0
27.6,17.948988478,1158303600000,10.3625767707,0.3544929946,17,3,0.00117025,7.542,2458000.5,0.3577761907150847,10.52425992010328,306.7263542806147,242.3690952568739,0.4885836677671865,335.8866842436203,22.85941130032448,0
20.7,430.566244241,1263542400000,11.5344456383,0.4504681169,27,0,0.199193,5.505,2458000.5,0.4542151196479987,12.50599868027013,151.3489757483543,425.1155178397299,0.6038937310603758,187.5342905867442,303.1748825742813,0
16.8,2594.4181790745,1084604400000,35.2109282679,0.2188480918,65,0,0.145897,5.546,2458000.5,0.2663994687069813,63.46349360666655,56.56469836729689,369.054332757176,0.7386764015499393,132.2062796123216,90.39191553334584,0
22.3,206.0819612321,1142409600000,30.0041988993,0.4372540823,14,5,0.0397056,6.904,2458000.5,0.5478428245474938,12.07271970992136,350.1835139334025,277.490746961844,0.3764634460045663,29.80164265026582,101.4432712653532,0
24.4,78.3501764334,1092553200000,13.2622330439,0.0448861436,8,8,0.0200819,6.228,2453240.5,0.4171001370559002,14.35327487715154,327.2087241256352,338.3852491515063,0.553948363892363,232.181462424406,87.15576320034528,0
19.1,899.5803881691,982828800000,19.6205430259,0.4315915884,21,1,0.282209,3.753,2458000.5,0.676346463538954,18.9700342671062,38.75584468467895,859.5216756798582,0.5726016929964755,153.3790272974865,2.058864205932127,0
23.6,113.2504610618,1165564800000,4.861916594,0.1449265449,11,7,0.0586503,5.632,2458000.5,0.03747285039073295,8.208947501677214,75.84362786838756,422.6266102781403,1.060844989298297,229.8150887089501,230.2919820915451,0
20.0,594.3468684194,1429686000000,27.6845869484,0.3134333243,25,0,0.0254032,3.609,2458000.5,0.6541250187167202,9.555632639332142,24.14926091422981,976.3876865935516,0.6661955487871652,89.58499675734092,336.0605205798184,1
24.0,94.1976305719,1260259200000,17.6298695313,0.4419434002,13,7,0.00308039,4.98,2458000.5,0.2762097949122106,15.06090923527308,204.3000208034743,530.1097857969551,0.9278069710294166,310.0435294306135,86.3625174896295,0
21.8,259.4418179074,1262937600000,11.3915944961,0.2960977498,10,5,0.106548,6.399,2458000.5,0.2685881574431705,9.033354626165425,98.91498173044717,327.5976347287144,0.6802317125127046,349.9583328505873,204.028678534132,0
21.7,271.6689340891,1337065200000,13.4276051033,0.1915410729,18,0,0.113883,2.78,2458000.5,0.6847352093410274,10.24704454164955,164.0614749323441,2008.340782060105,0.98212807129371,110.4712393187623,342.9984191391017,0
22.6,179.4898847799,1369206000000,15.4391428078,0.4000256384,14,2,0.167715,5.923,2458000.5,0.3379069354937844,19.58318908242299,289.9645159523118,371.9982784090055,0.6702148413664677,323.5746976903775,70.88949740646758,0
26.1,35.8129403019,1424592000000,21.886247754,0.4774372216,7,7,0.019812,6.604,2458000.5,0.2589775393997538,4.333445913231539,224.9175107458287,309.9845639489179,0.6642411843906485,147.6262901139639,77.32321732486442,0
20.3,517.6544821978,879580800000,10.2405041226,0.0300887146,22,4,0.0340857,3.276,2458000.5,0.6071770830011158,7.519662740125911,57.75195890545618,1312.529268357479,0.9215888168392028,17.42766291524056,174.8002146441472,1
18.6,1132.5046106177,1446969600000,7.8870155913,0.4022380339,72,0,0.0990272,4.775,2458000.5,0.2314231314104754,15.95267012432873,1.934106402136816,581.3022472232119,1.047666425404311,137.3531848757707,341.9742326327728,0
20.7,430.566244241,1034060400000,5.466562449,0.3684864797,6,5,0.350148,4.33,2458000.5,0.1978658314576065,14.31396093732295,325.1471387437031,729.4146512883008,1.272031072398721,70.96074670825888,155.9943780499107,0
